Lease,Time (Days),Choke Size,Gas Volume (MMscf),Oil Volume (stb),Water Volume  (stb),Gas Lift Inj Volume  (MMscf),Casing Pressure  (psi(a)),Tubing Pressure  (psi(a)),Active Pressure  (psi(a)),Line Pressure  (psi(a)),Pressure Source ,Calculated Sandface Pressure  (psi(a))
OSPREY,2018,,0.032,102,7,0,71,163,71,14.695943,Casing Pressure,633.5536533
OSPREY,2019,,0.031,112,0,0,72,166,72,14.695943,Casing Pressure,629.0823505
OSPREY,2020,,0.032,98,10,0,71,165,71,14.695943,Casing Pressure,636.0188537
OSPREY,2021,,0.031,100,8,0,70,159,70,14.695943,Casing Pressure,633.2325502
OSPREY,2022,,0.033,108,12,0,71,172,71,14.695943,Casing Pressure,635.9977599
OSPREY,2023,,0.032,100,10,0,70,157,70,14.695943,Casing Pressure,634.6038901
OSPREY,2024,,0.033,110,8,0,72,136,72,14.695943,Casing Pressure,634.5361082
OSPREY,2025,,0.013,103,7,0,76,114,76,14.695943,Casing Pressure,637.5382787
OSPREY,2026,,0.024,103,8,0,69,109,69,14.695943,Casing Pressure,631.0543845
OSPREY,2027,,0.028,113,10,0,70,107,70,14.695943,Casing Pressure,632.7817935
OSPREY,2028,,0.024,95,22,0,68,105,68,14.695943,Casing Pressure,639.5821728
OSPREY,2029,,0.035,108,8,0,71,114,71,14.695943,Casing Pressure,633.6879288
OSPREY,2030,,0.031,104,13,0,70,108,70,14.695943,Casing Pressure,635.8547954
OSPREY,2031,,0.034,100,12,0,69,104,69,14.695943,Casing Pressure,634.8160287
OSPREY,2032,,0.036,108,10,0,70,103,70,14.695943,Casing Pressure,633.7852299
OSPREY,2033,,0.032,106,8,0,70,107,70,14.695943,Casing Pressure,632.6110076
OSPREY,2034,,0.037,105,8,0,71,111,71,14.695943,Casing Pressure,634.0976098
OSPREY,2035,,0.034,99,10,0,70,108,70,14.695943,Casing Pressure,634.8451748
OSPREY,2036,,0.028,105,5,0,70,94,70,14.695943,Casing Pressure,630.452488
OSPREY,2037,,0.035,90,3,0,70,109,70,14.695943,Casing Pressure,630.9649554
OSPREY,2038,,0.034,100,15,0,70,111,70,14.695943,Casing Pressure,637.7697458
OSPREY,2039,,0.025,110,10,0,69,105,69,14.695943,Casing Pressure,631.6599834
OSPREY,2040,,0.02,42,5,0,62,83,62,14.695943,Casing Pressure,629.7105322
OSPREY,2041,,0.039,141,7,0,70,122,70,14.695943,Casing Pressure,629.0591399
OSPREY,2042,,0.037,107,8,0,70,111,70,14.695943,Casing Pressure,632.7178752
OSPREY,2043,,0.008,53,5,0,67,91,67,14.695943,Casing Pressure,629.0028164
OSPREY,2044,,0.022,93,8,0,51,92,51,14.695943,Casing Pressure,611.3102752
OSPREY,2045,,0,3,0,0,58,55,58,14.695943,Casing Pressure,611.5247
OSPREY,2046,,0.036,81,12,0,46,97,46,14.695943,Casing Pressure,611.689904
OSPREY,2047,,0.049,172,12,0,71,150,71,14.695943,Casing Pressure,629.5336067
OSPREY,2048,,0.044,143,10,0,70,127,70,14.695943,Casing Pressure,630.2157998
OSPREY,2049,,0.103,198,8,0,84,128,84,14.695943,Casing Pressure,637.6377504
OSPREY,2050,,0.031,100,20,0,82,97,82,14.695943,Casing Pressure,654.2832674
OSPREY,2051,,0.036,115,10,0,77,112,77,14.695943,Casing Pressure,641.050666
OSPREY,2052,,0.024,95,10,0,69,91,69,14.695943,Casing Pressure,633.3773967
OSPREY,2053,,0.033,108,10,0,64,59,64,14.695943,Casing Pressure,626.7604981
OSPREY,2054,,0.024,102,0,0,65,61,65,14.695943,Casing Pressure,620.8905602
OSPREY,2055,,0.139,223,22,0,65,61,65,14.695943,Casing Pressure,603.1867965
OSPREY,2056,,0.048,100,15,0,71,88,71,14.695943,Casing Pressure,639.7167914
OSPREY,2057,,0.025,60,5,0,67,104,67,14.695943,Casing Pressure,632.3972443
OSPREY,2058,,0.073,98,13,0,71,103,71,14.695943,Casing Pressure,637.7272895
OSPREY,2059,,0.027,90,7,0,67,95,67,14.695943,Casing Pressure,629.9610708
OSPREY,2060,,0.029,103,10,0,67,109,67,14.695943,Casing Pressure,630.5676467
OSPREY,2061,,0.031,98,11,0,68,106,68,14.695943,Casing Pressure,633.1514865
OSPREY,2062,,0.03,100,8,0,68,101,68,14.695943,Casing Pressure,630.8616327
OSPREY,2063,,0.03,107,7,0,69,105,69,14.695943,Casing Pressure,630.58944
OSPREY,2064,,0.033,102,10,0,70,101,70,14.695943,Casing Pressure,634.4019326
OSPREY,2065,,0.026,95,8,0,70,110,70,14.695943,Casing Pressure,633.3896498
OSPREY,2066,,0.03,89,7,0,70,104,70,14.695943,Casing Pressure,633.8212532
OSPREY,2067,,0.014,80,8,0,69,93,69,14.695943,Casing Pressure,631.7882239
OSPREY,2068,,0.032,99,7,0,65,98,65,14.695943,Casing Pressure,626.9952331
OSPREY,2069,,0.039,122,10,0,69,110,69,14.695943,Casing Pressure,631.1261306
OSPREY,2070,,0.037,107,8,0,70,101,70,14.695943,Casing Pressure,632.7178752
OSPREY,2071,,0.033,105,10,0,70,101,70,14.695943,Casing Pressure,634.0268275
OSPREY,2072,,0.034,105,8,0,69,94,69,14.695943,Casing Pressure,631.676429
OSPREY,2073,,0.042,98,8,0,69,94,69,14.695943,Casing Pressure,632.8087168
OSPREY,2074,,0.033,96,10,0,69,100,69,14.695943,Casing Pressure,634.051044
OSPREY,2075,,0.03,100,30,0,70,107,70,14.695943,Casing Pressure,645.4048078
OSPREY,2076,,0.035,97,10,0,69,102,69,14.695943,Casing Pressure,634.015581
OSPREY,2077,,0.034,104,10,0,64,59,64,14.695943,Casing Pressure,627.2929051
OSPREY,2078,,0.021,86,5,0,67,93,67,14.695943,Casing Pressure,628.017999
OSPREY,2079,,0.024,89,7,0,66,87,66,14.695943,Casing Pressure,628.5736906
OSPREY,2080,,0.033,100,13,0,69,100,69,14.695943,Casing Pressure,635.3797839
OSPREY,2081,,0.028,112,8,0,70,99,70,14.695943,Casing Pressure,631.6968923
OSPREY,2082,,0.03,97,7,0,69,96,69,14.695943,Casing Pressure,631.6810306
OSPREY,2083,,0.034,105,10,0,69,104,69,14.695943,Casing Pressure,632.9228501
OSPREY,2084,,0.031,99,10,0,70,104,70,14.695943,Casing Pressure,634.6715652
OSPREY,2085,,0.032,101,10,0,72,110,72,14.695943,Casing Pressure,636.7755111
OSPREY,2086,,0.029,97,30,0,68,93,68,14.695943,Casing Pressure,643.6757106
OSPREY,2087,,0.035,100,8,0,68,98,68,14.695943,Casing Pressure,631.1596976
OSPREY,2088,,0.033,105,7,0,69,99,69,14.695943,Casing Pressure,630.9861008
OSPREY,2089,,0.034,98,13,0,69,102,69,14.695943,Casing Pressure,635.7263674
OSPREY,2090,,0.029,103,8,0,70,100,70,14.695943,Casing Pressure,632.7361217
OSPREY,2091,,0.031,93,10,0,68,98,68,14.695943,Casing Pressure,633.1977667
OSPREY,2092,,0.029,100,7,0,68,101,68,14.695943,Casing Pressure,630.1084917
OSPREY,2093,,0.034,96,10,0,67,91,67,14.695943,Casing Pressure,631.8053421
OSPREY,2094,,0.032,105,7,0,68,102,68,14.695943,Casing Pressure,629.7795789
OSPREY,2095,,0.029,91,8,0,68,94,68,14.695943,Casing Pressure,631.9101817
OSPREY,2096,,0.027,102,8,0,68,99,68,14.695943,Casing Pressure,630.3695461
OSPREY,2097,,0.013,53,5,0,67,74,67,14.695943,Casing Pressure,631.0871476
OSPREY,2098,,0.026,78,5,0,61,87,61,14.695943,Casing Pressure,622.9279192
OSPREY,2099,,0.038,135,8,0,69,120,69,14.695943,Casing Pressure,628.87692
OSPREY,2100,,0.039,108,8,0,70,105,70,14.695943,Casing Pressure,632.6582522
OSPREY,2101,,0.035,108,8,0,70,97,70,14.695943,Casing Pressure,632.5366487
OSPREY,2102,,0.044,115,12,0,71,101,71,14.695943,Casing Pressure,635.3072038
OSPREY,2103,,0.101,156,13,0,79,111,79,14.695943,Casing Pressure,636.4457923
OSPREY,2104,,0.055,126,18,0,96,92,96,14.695943,Casing Pressure,665.5724054
OSPREY,2105,,0.029,91,13,0,68,88,68,14.695943,Casing Pressure,635.3648161
OSPREY,2106,,0.034,102,8,0,70,93,70,14.695943,Casing Pressure,633.1729468
OSPREY,2107,,0.038,113,10,0,70,104,70,14.695943,Casing Pressure,633.2494032
OSPREY,2108,,0.035,98,10,0,70,96,70,14.695943,Casing Pressure,635.028289
OSPREY,2109,,0.031,94,8,0,71,97,71,14.695943,Casing Pressure,635.1242545
OSPREY,2110,,0.031,100,13,0,70,107,70,14.695943,Casing Pressure,636.4190726
OSPREY,2111,,0.034,107,8,0,71,106,71,14.695943,Casing Pressure,633.7550336
OSPREY,2112,,0.034,101,8,0,70,98,70,14.695943,Casing Pressure,633.2913878
OSPREY,2113,,0.032,95,7,0,70,98,70,14.695943,Casing Pressure,633.2146849
OSPREY,2114,,0.032,104,10,0,71,103,71,14.695943,Casing Pressure,635.247127
OSPREY,2115,,0.032,97,10,0,71,97,71,14.695943,Casing Pressure,636.1540091
OSPREY,2116,,0.031,99,7,0,72,109,72,14.695943,Casing Pressure,634.972831
OSPREY,2117,,0.032,92,8,0,69,117,69,14.695943,Casing Pressure,633.1604731
OSPREY,2118,,0.037,100,8,0,70,111,70,14.695943,Casing Pressure,633.5446448
OSPREY,2119,,0.037,107,10,0,70,106,70,14.695943,Casing Pressure,633.9368909
OSPREY,2120,,0.035,108,12,0,71,101,71,14.695943,Casing Pressure,636.0775595
OSPREY,2121,,0.035,95,8,0,72,104,72,14.695943,Casing Pressure,636.3920015
OSPREY,2122,,0.036,100,17,0,72,104,72,14.695943,Casing Pressure,641.2967914
OSPREY,2123,,0.043,111,5,0,72,101,72,14.695943,Casing Pressure,632.8584595
OSPREY,2124,,0.035,97,7,0,74,107,74,14.695943,Casing Pressure,637.7490251
OSPREY,2125,,0.026,83,12,0,69,87,69,14.695943,Casing Pressure,636.9048834
OSPREY,2126,,0.026,100,7,0,70,91,70,14.695943,Casing Pressure,632.1110669
OSPREY,2127,,0.031,98,8,0,69,91,69,14.695943,Casing Pressure,632.3234817
OSPREY,2128,,0.036,105,8,0,70,106,70,14.695943,Casing Pressure,632.9111317
OSPREY,2129,,0.032,97,63,0,53,62,53,14.695943,Casing Pressure,638.5340279
OSPREY,2130,,0.029,87,25,0,70,50,70,14.695943,Casing Pressure,645.6761817
OSPREY,2131,,0.018,44,15,0,58,48,58,14.695943,Casing Pressure,636.7028015
OSPREY,2132,,0.073,142,10,0,75,48,75,14.695943,Casing Pressure,637.3730691
OSPREY,2133,,0.103,197,17,0,135,52,135,14.695943,Casing Pressure,700.5748027
OSPREY,2134,,0.026,58,8,0,70,52,70,14.695943,Casing Pressure,639.6837559
OSPREY,2135,,0.018,86,8,0,69,51,69,14.695943,Casing Pressure,632.063055
OSPREY,2136,,0.039,113,11,0,69,47,69,14.695943,Casing Pressure,632.6774341
OSPREY,2137,,0.041,111,17,0,71,48,71,14.695943,Casing Pressure,638.4898082
OSPREY,2138,,0.058,119,15,0,70,44,70,14.695943,Casing Pressure,636.3758763
OSPREY,2139,,0.05,122,7,0,95,53,95,14.695943,Casing Pressure,659.4952481
OSPREY,2140,,0.024,68,13,0,69,53,69,14.695943,Casing Pressure,640.5814033
OSPREY,2141,,0.033,89,10,0,77,69,77,14.695943,Casing Pressure,644.2791398
OSPREY,2142,,0.043,115,8,0,70,44,70,14.695943,Casing Pressure,631.9341508
OSPREY,2143,,0.039,109,12,0,69,45,69,14.695943,Casing Pressure,633.7419756
OSPREY,2144,,0.032,89,10,0,69,48,69,14.695943,Casing Pressure,635.0134478
OSPREY,2145,,0.035,107,12,0,70,50,70,14.695943,Casing Pressure,635.0546156
OSPREY,2146,,0.053,98,7,0,92,46,92,14.695943,Casing Pressure,660.5694267
OSPREY,2147,,0,21,5,0,0,0,0,14.695943,Casing Pressure,
OSPREY,2148,,0,159,0,0,0,850,0,14.695943,Casing Pressure,
OSPREY,2149,,0,0,0,,14.695943,844.695943,14.695943,14.695943,Casing Pressure,562.5371618
OSPREY,2150,,0,0,0,,14.695943,824.695943,14.695943,14.695943,Casing Pressure,562.5371618
OSPREY,2151,,0,0,0,,24.695943,964.695943,24.695943,14.695943,Casing Pressure,574.041852
OSPREY,2152,,0,0,0,,24.695943,1104.695943,24.695943,14.695943,Casing Pressure,574.041852
OSPREY,2153,,0,0,0,,24.695943,1064.695943,24.695943,14.695943,Casing Pressure,574.041852
OSPREY,2154,,0,0,0,,614.695943,1314.695943,614.695943,14.695943,Casing Pressure,1275.876824
OSPREY,2155,,0,0,0,,764.695943,1164.695943,764.695943,14.695943,Casing Pressure,1468.393307
OSPREY,2156,,0,0,0,,614.695943,1114.695943,614.695943,14.695943,Casing Pressure,1275.876824
OSPREY,2157,,0,0,0,,614.695943,1114.695943,614.695943,14.695943,Casing Pressure,1275.876824
OSPREY,2158,,0,0,0,,564.695943,1114.695943,564.695943,14.695943,Casing Pressure,1213.803071
OSPREY,2159,,0,0,0,,514.695943,1214.695943,514.695943,14.695943,Casing Pressure,1152.47116
OSPREY,2160,,0,0,0,,514.695943,1164.695943,514.695943,14.695943,Casing Pressure,1152.47116
OSPREY,2161,,0,0,0,,489.695943,1114.695943,489.695943,14.695943,Casing Pressure,1121.992161
OSPREY,2162,,0,0,0,,489.695943,1114.695943,489.695943,14.695943,Casing Pressure,1121.992161
OSPREY,2163,,0,0,0,,464.695943,1114.695943,464.695943,14.695943,Casing Pressure,1091.641573
OSPREY,2164,,0,0,0,,414.695943,1114.695943,414.695943,14.695943,Casing Pressure,1031.308597
OSPREY,2165,,0,0,0,,389.695943,1114.695943,389.695943,14.695943,Casing Pressure,1001.317454
OSPREY,2166,,0,0,0,,214.695943,1114.695943,214.695943,14.695943,Casing Pressure,794.2838135
OSPREY,2167,,0,0,0,,214.695943,1114.695943,214.695943,14.695943,Casing Pressure,794.2838135
OSPREY,2168,,0,0,0,,214.695943,1114.695943,214.695943,14.695943,Casing Pressure,794.2838135
OSPREY,2169,,0,0,0,,114.695943,1114.695943,114.695943,14.695943,Casing Pressure,677.9026441
OSPREY,2170,,0,0,0,,114.695943,1114.695943,114.695943,14.695943,Casing Pressure,677.9026441
OSPREY,2171,,0,0,0,,114.695943,1114.695943,114.695943,14.695943,Casing Pressure,677.9026441
OSPREY,2172,,0,0,0,,114.695943,1114.695943,114.695943,14.695943,Casing Pressure,677.9026441
OSPREY,2173,,0,0,0,,114.695943,1114.695943,114.695943,14.695943,Casing Pressure,677.9026441
OSPREY,2174,,0,0,0,,134.695943,1114.695943,134.695943,14.695943,Casing Pressure,701.085798
OSPREY,2175,,0,0,0,,134.695943,1114.695943,134.695943,14.695943,Casing Pressure,701.085798
OSPREY,2176,,0,0,0,,114.695943,1114.695943,114.695943,14.695943,Casing Pressure,677.9026441
OSPREY,2177,,0,0,0,,64.695943,1114.695943,64.695943,14.695943,Casing Pressure,620.1194091
OSPREY,2178,,0,0,0,,64.695943,1114.695943,64.695943,14.695943,Casing Pressure,620.1194091
OSPREY,2179,,0,0,0,,64.695943,1114.695943,64.695943,14.695943,Casing Pressure,620.1194091
OSPREY,2180,,0,0,0,,64.695943,1114.695943,64.695943,14.695943,Casing Pressure,620.1194091
OSPREY,2181,,0,0,0,,64.695943,1114.695943,64.695943,14.695943,Casing Pressure,620.1194091
OSPREY,2182,,0,0,39,,18.695943,175.695943,18.695943,14.695943,Casing Pressure,729.3910072
OSPREY,2183,,0.00103,24.59,172,,24.695943,185.695943,24.695943,14.695943,Casing Pressure,650.1262102
OSPREY,2184,,0.00093,0,275,,25.695943,193.467943,25.695943,14.695943,Casing Pressure,737.9476073
OSPREY,2185,,0.00191,0,241,,45.961943,201.058943,45.961943,14.695943,Casing Pressure,762.3165532
OSPREY,2186,,0.00219,0,260,,97.045943,207.347943,97.045943,14.695943,Casing Pressure,824.429121
OSPREY,2187,,0.00099,0,195,,94.472943,186.467943,94.472943,14.695943,Casing Pressure,821.6220387
OSPREY,2188,,0,0,0,,86.695943,79.695943,86.695943,14.695943,Casing Pressure,812.0752668
OSPREY,2189,,0.0019,0.83,113,,64.400943,130.240943,64.400943,14.695943,Casing Pressure,708.8989684
OSPREY,2190,,0.00299,2.5,102,,89.445943,138.456943,89.445943,14.695943,Casing Pressure,737.1892594
OSPREY,2191,,0.00103,3.33,142,,86.395943,167.604943,86.395943,14.695943,Casing Pressure,733.0457623
OSPREY,2192,,0.003,7.92,145,,86.695943,252.558943,86.695943,14.695943,Casing Pressure,730.486264
OSPREY,2193,,0.008,4.58,113,,78.645943,241.647943,78.645943,14.695943,Casing Pressure,723.5401943
OSPREY,2194,,0.00504,49.59,108,,91.456943,207.651943,91.456943,14.695943,Casing Pressure,710.4519912
OSPREY,2195,,0.00101,1.25,129,,80.431943,235.260943,80.431943,14.695943,Casing Pressure,727.4064291
OSPREY,2196,,0.00204,0,130,,65.070943,209.778943,65.070943,14.695943,Casing Pressure,786.0633609
OSPREY,2197,,0.00999,24.16,85,,69.558943,183.651943,69.558943,14.695943,Casing Pressure,694.7273609
OSPREY,2198,,0.001,28.34,68,,88.306943,157.395943,88.306943,14.695943,Casing Pressure,708.6144039
OSPREY,2199,,0.00051,0,73,,84.028943,186.738943,84.028943,14.695943,Casing Pressure,809.0510003
OSPREY,2200,,0.00303,10.41,135,,82.958943,171.967943,82.958943,14.695943,Casing Pressure,724.0505417
OSPREY,2201,,0.0175,62.92,90,,92.636943,166.467943,92.636943,14.695943,Casing Pressure,702.4743548
OSPREY,2202,,0.00307,2.08,110,,83.750943,168.075943,83.750943,14.695943,Casing Pressure,730.9107278
OSPREY,2203,,0.00515,35.84,133,,156.806943,248.245943,156.806943,14.695943,Casing Pressure,797.4693255
OSPREY,2204,,0.01478,56.25,140,,88.695943,166.695943,88.695943,14.695943,Casing Pressure,708.717154
OSPREY,2205,,0,9.16,122,,95.599943,181.651943,95.599943,14.695943,Casing Pressure,739.1796426
OSPREY,2206,,0.01521,33.75,147,,82.595943,185.456943,82.595943,14.695943,Casing Pressure,711.4191444
OSPREY,2207,,0.00482,70,168,,100.042943,143.375943,100.042943,14.695943,Casing Pressure,722.6366257
OSPREY,2208,,0.00891,14.17,140,,91.361943,168.173943,91.361943,14.695943,Casing Pressure,732.006661
OSPREY,2209,,0.01351,47.5,255,,87.812943,182.347943,87.812943,14.695943,Casing Pressure,718.6093756
OSPREY,2210,,0.01182,46.66,177,,73.132943,167.651943,73.132943,14.695943,Casing Pressure,697.7156733
OSPREY,2211,,0.01053,47.92,170,,66.611943,171.283943,66.611943,14.695943,Casing Pressure,689.280878
OSPREY,2212,,0.01097,52.5,168,,62.445943,196.347943,62.445943,14.695943,Casing Pressure,682.6041428
OSPREY,2213,,0.01069,52.09,172,,63.766943,219.695943,63.766943,14.695943,Casing Pressure,684.7236109
OSPREY,2214,,0.01072,56.24,167,,66.079943,233.995943,66.079943,14.695943,Casing Pressure,685.6805434
OSPREY,2215,,0.00987,55.83,148,,67.195943,247.260943,67.195943,14.695943,Casing Pressure,685.1893556
OSPREY,2216,,0.01149,56.67,153,,69.945943,257.260943,69.945943,14.695943,Casing Pressure,688.4703309
OSPREY,2217,,0.01096,58.34,158,,71.837943,245.123943,71.837943,14.695943,Casing Pressure,690.8330892
OSPREY,2218,,0.01252,60.82,167,,74.925943,256.456943,74.925943,14.695943,Casing Pressure,694.4084553
OSPREY,2219,,0.01348,62.51,148,,75.837943,222.558943,75.837943,14.695943,Casing Pressure,692.6565187
OSPREY,2220,,0.00901,67.08,145,,76.895943,226.912943,76.895943,14.695943,Casing Pressure,693.1851386
OSPREY,2221,,0.00675,63.75,120,,63.052943,185.303943,63.052943,14.695943,Casing Pressure,674.1991731
OSPREY,2222,,0.007,61.67,43,,56.459943,199.695943,56.459943,14.695943,Casing Pressure,644.524469
OSPREY,2223,,0.00555,68.74,147,,57.240943,195.552943,57.240943,14.695943,Casing Pressure,670.0887831
OSPREY,2224,,0.01096,70.83,135,,60.695943,190.868943,60.695943,14.695943,Casing Pressure,671.1818378
OSPREY,2225,,0.01078,71.25,145,,63.337943,189.266943,63.337943,14.695943,Casing Pressure,675.70104
OSPREY,2226,,0.01101,72.5,131,,65.195943,186.195943,65.195943,14.695943,Casing Pressure,675.402285
OSPREY,2227,,0.00642,57.08,127,,71.326943,184.240943,71.326943,14.695943,Casing Pressure,687.3215612
OSPREY,2228,,0,77.5,143,,73.095943,174.837943,73.095943,14.695943,Casing Pressure,685.5963723
OSPREY,2229,,0.00384,77.92,133,,75.233943,169.955943,75.233943,14.695943,Casing Pressure,686.4132697
OSPREY,2230,,0.0035,78.34,135,,78.195943,168.376943,78.195943,14.695943,Casing Pressure,690.0898562
OSPREY,2231,,0.0037,80.41,123,,78.195943,168.912943,78.195943,14.695943,Casing Pressure,687.4689432
OSPREY,2232,,0.00417,79.59,127,,78.331943,172.331943,78.331943,14.695943,Casing Pressure,688.5631974
OSPREY,2233,,0.00062,89.17,130,,54.400943,127.537943,54.400943,14.695943,Casing Pressure,658.6483323
OSPREY,2234,,0.00109,42.5,130,,107.837943,92.800943,107.837943,14.695943,Casing Pressure,736.2688226
OSPREY,2235,,0.00229,91.25,125,,113.861943,90.273943,113.861943,14.695943,Casing Pressure,726.7673628
OSPREY,2236,,0.00227,90.42,115,,113.806943,90.010943,113.806943,14.695943,Casing Pressure,724.9918555
OSPREY,2237,,0.00562,91.67,132,,113.111943,89.459943,113.111943,14.695943,Casing Pressure,727.0332558
OSPREY,2238,,0.00017,91.24,130,,112.995943,90.800943,112.995943,14.695943,Casing Pressure,726.6523902
OSPREY,2239,,0.00467,91.25,125,,112.812943,90.045943,112.812943,14.695943,Casing Pressure,725.5390142
OSPREY,2240,,0.00443,98.75,130,,113.795943,90.283943,113.795943,14.695943,Casing Pressure,725.8134506
OSPREY,2241,,0.00559,93.76,135,,117.095943,90.431943,117.095943,14.695943,Casing Pressure,731.7124455
OSPREY,2242,,0.00509,94.58,115,,116.909943,90.812943,116.909943,14.695943,Casing Pressure,727.6063623
OSPREY,2243,,0.00549,89.58,120,,116.541943,90.273943,116.541943,14.695943,Casing Pressure,729.3869841
OSPREY,2244,,0.00449,99.58,90,,116.495943,89.945943,116.495943,14.695943,Casing Pressure,720.3027532
OSPREY,2245,,0.00532,95.42,114,,117.224943,91.417943,117.224943,14.695943,Casing Pressure,727.5724296
OSPREY,2246,,0.00393,94.99,120,,117.331943,91.228943,117.331943,14.695943,Casing Pressure,728.985846
OSPREY,2247,,0.005,97.51,115,,118.165943,92.972943,118.165943,14.695943,Casing Pressure,728.3839809
OSPREY,2248,,0.00428,79.17,95,,115.961943,92.116943,115.961943,14.695943,Casing Pressure,726.1269112
OSPREY,2249,,0.00326,99.16,93,,117.552943,90.930943,117.552943,14.695943,Casing Pressure,722.3830069
OSPREY,2250,,0.00392,100.41,105,,117.395943,91.409943,117.395943,14.695943,Casing Pressure,724.7107516
OSPREY,2251,,0.00437,99.59,88,,116.445943,89.820943,116.445943,14.695943,Casing Pressure,719.7297692
OSPREY,2252,,0.00405,101.25,87,,116.806943,90.382943,116.806943,14.695943,Casing Pressure,719.521919
OSPREY,2253,,0.00405,102.08,102,,116.518943,90.195943,116.518943,14.695943,Casing Pressure,722.6420936
OSPREY,2254,,0.00179,63.75,55,,113.930943,93.132943,113.930943,14.695943,Casing Pressure,716.1403542
OSPREY,2255,,0.005,58.33,63,,105.195943,91.303943,105.195943,14.695943,Casing Pressure,711.0438183
OSPREY,2256,,0.00523,72.5,68,,115.382943,96.518943,115.382943,14.695943,Casing Pressure,719.7596243
OSPREY,2257,,0,2.5,0,,88.075943,82.095943,88.075943,14.695943,Casing Pressure,646.2400749
OSPREY,2258,,0.00154,46.66,60,,75.028943,79.431943,75.028943,14.695943,Casing Pressure,679.7440841
OSPREY,2259,,0.00115,120,80,,115.002943,91.266943,115.002943,14.695943,Casing Pressure,711.8493241
OSPREY,2260,,0.00189,118.34,67,,117.848943,91.221943,117.848943,14.695943,Casing Pressure,711.7146285
OSPREY,2261,,0.00413,116.67,87,,118.695943,90.645943,118.695943,14.695943,Casing Pressure,718.5998335
OSPREY,2262,,0.00374,116.66,80,,117.428943,90.750943,117.428943,14.695943,Casing Pressure,715.2801081
OSPREY,2263,,0.00394,115.42,87,,118.695943,91.639943,118.695943,14.695943,Casing Pressure,718.8345341
OSPREY,2264,,0.00391,117.08,93,,118.139943,91.123943,118.139943,14.695943,Casing Pressure,719.3623592
OSPREY,2265,,0.0042,105.83,60,,117.967943,93.010943,117.967943,14.695943,Casing Pressure,711.846304
OSPREY,2266,,0.00288,66.26,28,,115.139943,96.221943,115.139943,14.695943,Casing Pressure,702.7468396
OSPREY,2267,,0.00603,116.66,83,,118.513943,92.168943,118.513943,14.695943,Casing Pressure,717.3510964
